frameIndex,localTime,globalTime
1634,60141.061870545,120227.69793129501
1635,60141.095189372,120227.73125012201
1636,60141.12851949,120227.76458024001
1637,60141.161851486,120227.79791223601
1638,60141.195187895,120227.831248645
1639,60141.228514765,120227.864575515
1640,60141.261854719,120227.89791546902
1641,60141.295175757,120227.931236507
1642,60141.328525791,120227.96458654101
1643,60141.361837871,120227.99789862102
1644,60141.395181987,120228.03124273701
1645,60141.428503401,120228.06456415102
1646,60141.461843934,120228.09790468401
1647,60141.495178096,120228.131238846
1648,60141.528503757,120228.16456450701
1649,60141.561827548,120228.19788829802
1650,60141.595166705,120228.23122745502
1651,60141.628492119,120228.26455286902
1652,60141.661835778,120228.297896528
1653,60141.695162769,120228.33122351901
1654,60141.728485557,120228.36454630701
1655,60141.761825841,120228.397886591
1656,60141.795164797,120228.43122554701
1657,60141.828485163,120228.46454591301
1658,60141.861822445,120228.497883195
1659,60141.895149818,120228.531210568
1660,60141.928483761,120228.56454451101
1661,60141.96179975,120228.59786050001
1662,60141.995132456,120228.631193206
1663,60142.028465612,120228.664526362
1664,60142.061801527,120228.69786227701
1665,60142.095142809,120228.731203559
1666,60142.128456472,120228.764517222
1667,60142.161805796,120228.79786654601
1668,60142.195138293,120228.83119904301
1669,60142.22845779,120228.86451854001
1670,60142.261799327,120228.897860077
1671,60142.295123113,120228.93118386301
1672,60142.328460898,120228.96452164801
1673,60142.361777685,120228.99783843501
1674,60142.395109511,120229.031170261
1675,60142.428439673,120229.064500423
1676,60142.46178404,120229.09784479001
1677,60142.495101161,120229.131161911
1678,60142.528444403,120229.164505153
1679,60142.561773478,120229.19783422802
1680,60142.595109891,120229.23117064101
1681,60142.628429508,120229.264490258
1682,60142.661759379,120229.29782012901
1683,60142.695091538,120229.33115228801
1684,60142.728424783,120229.364485533
1685,60142.761762274,120229.39782302402
1686,60142.795090937,120229.43115168701
1687,60142.828424846,120229.464485596
1688,60142.861754049,120229.49781479902
1689,60142.895074629,120229.53113537902
1690,60142.928409569,120229.56447031902
1691,60142.961741485,120229.59780223502
1692,60142.995065221,120229.631125971
1693,60143.028411388,120229.66447213801
1694,60143.061730208,120229.69779095802
1695,60143.095068874,120229.73112962401
1696,60143.12840661,120229.76446736002
1697,60143.161721069,120229.79778181901
1698,60143.195051487,120229.831112237
1699,60143.228397907,120229.86445865702
1700,60143.261728608,120229.89778935802
1701,60143.29506077,120229.93112152
1702,60143.328392472,120229.96445322201
1703,60143.361711549,120229.99777229902
1704,60143.395054917,120230.031115667
1705,60143.428376537,120230.06443728702
1706,60143.461723948,120230.09778469801
1707,60143.495041234,120230.131101984
1708,60143.528378852,120230.16443960201
1709,60143.561714879,120230.197775629
1710,60143.595046123,120230.23110687302
1711,60143.628363662,120230.26442441202
1712,60143.661708321,120230.29776907101
1713,60143.695033525,120230.33109427501
1714,60143.728354098,120230.36441484801
1715,60143.761693263,120230.39775401301
1716,60143.795013628,120230.43107437801
1717,60143.828364207,120230.46442495701
1718,60143.861677162,120230.49773791201
1719,60143.895013563,120230.53107431301
1720,60143.928348978,120230.56440972802
1721,60143.96167309,120230.59773384001
1722,60143.995015464,120230.63107621402
1723,60144.028339369,120230.66440011901
1724,60144.061668867,120230.69772961701
1725,60144.094995314,120230.73105606402
1726,60144.128343438,120230.76440418801
1727,60144.161657884,120230.79771863401
1728,60144.194996342,120230.831057092
1729,60144.228325473,120230.86438622301
1730,60144.2616598,120230.89772055001
1731,60144.295000253,120230.93106100301
1732,60144.328332579,120230.96439332902
1733,60144.361658366,120230.99771911601
1734,60144.394990525,120231.031051275
1735,60144.428312687,120231.06437343701
1736,60144.461640222,120231.09770097201
1737,60144.494970968,120231.13103171802
1738,60144.528310085,120231.164370835
1739,60144.561632451,120231.19769320101
1740,60144.59496503,120231.23102578001
1741,60144.628305106,120231.26436585601
1742,60144.661626685,120231.29768743501
1743,60144.694970094,120231.33103084401
1744,60144.728303007,120231.36436375702
1745,60144.761628915,120231.39768966501
1746,60144.794959744,120231.43102049401
1747,60144.828290779,120231.46435152901
1748,60144.861623023,120231.49768377302
1749,60144.894955725,120231.53101647501
1750,60144.928281257,120231.56434200701
1751,60144.961625629,120231.59768637901
1752,60144.994955537,120231.631016287
1753,60145.028286826,120231.664347576
1754,60145.061604233,120231.69766498302
1755,60145.094940396,120231.731001146
1756,60145.128277393,120231.76433814301
1757,60145.161597799,120231.79765854901
1758,60145.19493463,120231.83099538
1759,60145.228257543,120231.86431829301
1760,60145.26160612,120231.89766687
1761,60145.294932614,120231.93099336402
1762,60145.328260525,120231.96432127501
1763,60145.361584311,120231.99764506101
1764,60145.394924971,120232.03098572101
1765,60145.42825909,120232.06431984
1766,60145.461583667,120232.09764441701
1767,60145.494907119,120232.13096786902
1768,60145.528240863,120232.16430161301
1769,60145.561573524,120232.19763427401
1770,60145.594909641,120232.23097039101
1771,60145.628235137,120232.26429588701
1772,60145.661580962,120232.29764171201
1773,60145.694910332,120232.330971082
1774,60145.728232326,120232.36429307601
1775,60145.761562613,120232.39762336301
1776,60145.794907147,120232.430967897
1777,60145.828220682,120232.46428143201
1778,60145.861555927,120232.497616677
1779,60145.894883627,120232.53094437701
1780,60145.928228997,120232.56428974701
1781,60145.961554239,120232.597614989
1782,60145.994886527,120232.63094727701
1783,60146.028206977,120232.664267727
1784,60146.061538556,120232.697599306
1785,60146.094877672,120232.73093842201
1786,60146.128215252,120232.76427600201
1787,60146.161547952,120232.797608702
1788,60146.194874872,120232.83093562201
1789,60146.228207366,120232.86426811601
1790,60146.261533154,120232.89759390401
1791,60146.294860812,120232.93092156202
1792,60146.3282066,120232.96426735
1793,60146.361529091,120232.99758984102
1794,60146.394856505,120233.030917255
1795,60146.428180622,120233.06424137202
1796,60146.461521323,120233.09758207301
1797,60146.49484386,120233.13090461
1798,60146.528177229,120233.16423797901
1799,60146.561514214,120233.19757496401
1800,60146.59484471,120233.23090546002
1801,60146.628181242,120233.264241992
1802,60146.661505697,120233.297566447
1803,60146.69483623,120233.33089698001
1804,60146.728172018,120233.36423276801
1805,60146.761505842,120233.397566592
1806,60146.79483588,120233.43089663002
1807,60146.828171997,120233.464232747
1808,60146.861495621,120233.497556371
1809,60146.894827367,120233.530888117
1810,60146.92814986,120233.56421061001
1811,60146.961486813,120233.59754756301
1812,60146.994828514,120233.63088926401
1813,60147.028143842,120233.664204592
1814,60147.061475294,120233.69753604401
1815,60147.094803079,120233.73086382901
1816,60147.128141116,120233.76420186601
1817,60147.161485234,120233.79754598401
1818,60147.194812104,120233.83087285401
1819,60147.228134346,120233.86419509602
1820,60147.261462967,120233.89752371701
1821,60147.294806459,120233.93086720901
1822,60147.328128204,120233.964188954
1823,60147.361453863,120233.997514613
1824,60147.394801858,120234.03086260801
1825,60147.428131683,120234.06419243301
1826,60147.461451054,120234.09751180401
1827,60147.494793338,120234.13085408801
1828,60147.528127792,120234.16418854201
1829,60147.561457913,120234.19751866302
1830,60147.594783572,120234.23084432201
1831,60147.628119482,120234.26418023201
1832,60147.661447225,120234.29750797502
1833,60147.694784347,120234.330845097
1834,60147.728105463,120234.36416621301
1835,60147.761446293,120234.397507043
1836,60147.794760828,120234.43082157802
1837,60147.828090696,120234.46415144601
1838,60147.861424324,120234.49748507401
1839,60147.894768572,120234.530829322
1840,60147.928089603,120234.56415035302
1841,60147.961417478,120234.59747822801
1842,60147.994757134,120234.63081788401
1843,60148.028078007,120234.66413875701
1844,60148.061423789,120234.697484539
1845,60148.094751787,120234.73081253702
1846,60148.128080403,120234.76414115302
1847,60148.161420594,120234.79748134401
1848,60148.19474934,120234.83081009
1849,60148.228077083,120234.864137833
1850,60148.261399911,120234.89746066101
1851,60148.294738156,120234.93079890602
1852,60148.328078774,120234.964139524
1853,60148.361402269,120234.99746301901
1854,60148.39472143,120235.03078218001
1855,60148.428059174,120235.064119924
1856,60148.461382793,120235.09744354301
1857,60148.494734369,120235.13079511901
1858,60148.528046697,120235.16410744701
1859,60148.561385606,120235.197446356
1860,60148.594716185,120235.230776935
1861,60148.628041177,120235.26410192701
1862,60148.661387756,120235.29744850601
1863,60148.694703958,120235.33076470801
1864,60148.728050243,120235.36411099302
1865,60148.761371736,120235.397432486
1866,60148.794695981,120235.43075673102
1867,60148.828035225,120235.46409597501
1868,60148.861375508,120235.49743625801
1869,60148.894694463,120235.53075521301
1870,60148.928032704,120235.56409345401
1871,60148.961352659,120235.597413409
1872,60148.9946989,120235.63075965001
1873,60149.028018353,120235.66407910301
1874,60149.061344767,120235.69740551701
1875,60149.094682509,120235.73074325902
1876,60149.128016337,120235.76407708702
1877,60149.16134075,120235.7974015
1878,60149.194683952,120235.83074470202
1879,60149.228003155,120235.86406390501
1880,60149.26134344,120235.89740419001
1881,60149.294679434,120235.930740184
1882,60149.327996096,120235.96405684602
1883,60149.361346838,120235.997407588
1884,60149.39467575,120236.03073650002
1885,60149.427995534,120236.06405628401
1886,60149.461327988,120236.09738873801
1887,60149.494659649,120236.130720399
1888,60149.527992621,120236.164053371
1889,60149.561321582,120236.197382332
1890,60149.594643024,120236.23070377401
1891,60149.62799061,120236.26405136002
1892,60149.661310821,120236.29737157101
1893,60149.694647346,120236.33070809601
1894,60149.727983224,120236.36404397401
1895,60149.76130229,120236.39736304001
1896,60149.794639169,120236.430699919
1897,60149.827977838,120236.46403858802
1898,60149.861311583,120236.49737233302
1899,60149.894625118,120236.53068586801
1900,60149.927966364,120236.56402711401
1901,60149.961290523,120236.59735127301
1902,60149.994627684,120236.630688434
1903,60150.027967969,120236.66402871901
1904,60150.061294047,120236.69735479701
1905,60150.09462729,120236.73068804
1906,60150.127948285,120236.76400903502
1907,60150.161285397,120236.79734614701
1908,60150.194615471,120236.83067622101
1909,60150.227940385,120236.864001135
1910,60150.261269124,120236.89732987402
1911,60150.294608289,120236.93066903901
1912,60150.327944986,120236.96400573601
1913,60150.361264484,120236.99732523401
1914,60150.394591525,120237.03065227502
1915,60150.427932054,120237.063992804
1916,60150.461256386,120237.09731713601
1917,60150.494590978,120237.13065172802
1918,60150.527926718,120237.16398746801
1919,60150.561256049,120237.197316799
1920,60150.594593457,120237.230654207
1921,60150.627912122,120237.26397287201
1922,60150.661258321,120237.29731907102
1923,60150.694594652,120237.33065540201
1924,60150.727904977,120237.36396572701
1925,60150.761236675,120237.39729742502
1926,60150.794578881,120237.43063963101
1927,60150.827914913,120237.463975663
1928,60150.861248702,120237.49730945201
1929,60150.894572194,120237.53063294402
1930,60150.927906191,120237.563966941
1931,60150.96122789,120237.59728864001
1932,60150.994568639,120237.63062938901
1933,60151.027906253,120237.66396700301
1934,60151.061233078,120237.69729382801
1935,60151.094565784,120237.730626534
1936,60151.127894774,120237.76395552402
1937,60151.161208419,120237.79726916901
1938,60151.194539543,120237.830600293
1939,60151.227884906,120237.86394565602
1940,60151.261215988,120237.89727673802
1941,60151.29454956,120237.93061031001
1942,60151.327878849,120237.96393959901
1943,60151.361197548,120237.99725829801
1944,60151.394544045,120238.030604795
1945,60151.427870836,120238.06393158602
1946,60151.461189157,120238.097249907
1947,60151.494534714,120238.13059546401
1948,60151.52785584,120238.16391659001
1949,60151.561202078,120238.197262828
1950,60151.594524289,120238.23058503901
1951,60151.627860567,120238.263921317
1952,60151.66118632,120238.29724707
1953,60151.694516057,120238.33057680701
1954,60151.727859587,120238.36392033701
1955,60151.761179462,120238.39724021201
1956,60151.794511326,120238.430572076
1957,60151.82784119,120238.46390194
1958,60151.861175974,120238.49723672401
1959,60151.894507678,120238.53056842802
1960,60151.927843378,120238.56390412801
1961,60151.961162374,120238.597223124
1962,60151.994495909,120238.63055665902
1963,60152.027825695,120238.663886445
1964,60152.061173689,120238.69723443901
1965,60152.094494015,120238.730554765
1966,60152.127833594,120238.76389434401
1967,60152.161157712,120238.79721846202
1968,60152.194497916,120238.83055866601
1969,60152.227813325,120238.863874075
1970,60152.261152613,120238.897213363
1971,60152.294480563,120238.93054131302
1972,60152.327806643,120238.963867393
1973,60152.36115226,120238.99721301
1974,60152.394468878,120239.03052962801
1975,60152.427798248,120239.06385899801
1976,60152.4611317,120239.09719245002
1977,60152.494473952,120239.13053470201
1978,60152.527801192,120239.16386194201
1979,60152.561140024,120239.19720077401
1980,60152.594465224,120239.23052597401
1981,60152.627804347,120239.26386509702
1982,60152.661123003,120239.29718375302
1983,60152.694465794,120239.33052654401
1984,60152.727791908,120239.36385265802
1985,60152.761118482,120239.39717923201
1986,60152.794440338,120239.430501088
1987,60152.827771544,120239.46383229402
1988,60152.861116993,120239.497177743
1989,60152.894436365,120239.53049711502
1990,60152.92776698,120239.56382773002
1991,60152.96110206,120239.59716281001
1992,60152.994435806,120239.63049655601
1993,60153.027773755,120239.66383450502
1994,60153.061087793,120239.69714854301
1995,60153.094430118,120239.73049086801
1996,60153.127749948,120239.763810698
1997,60153.161082651,120239.79714340101
1998,60153.194432605,120239.83049335501
1999,60153.227753222,120239.86381397201
2000,60153.261089966,120239.89715071602
2001,60153.294407751,120239.930468501
2002,60153.327743453,120239.96380420301
2003,60153.361088863,120239.99714961302
2004,60153.394417942,120240.030478692
2005,60153.427748353,120240.06380910301
2006,60153.461062648,120240.09712339801
2007,60153.494400557,120240.13046130701
2008,60153.527729303,120240.16379005302
2009,60153.561072754,120240.197133504
2010,60153.594399293,120240.230460043
2011,60153.6277272,120240.26378795001
2012,60153.661059739,120240.297120489
2013,60153.694400523,120240.33046127301
2014,60153.727731096,120240.363791846
2015,60153.761051928,120240.39711267801
2016,60153.794385451,120240.430446201
2017,60153.827712357,120240.46377310701
2018,60153.861040896,120240.497101646
2019,60153.89438001,120240.53044076002
2020,60153.927704467,120240.56376521701
2021,60153.961044206,120240.59710495602
2022,60153.994369912,120240.63043066201
2023,60154.027709983,120240.66377073301
2024,60154.061041441,120240.69710219101
2025,60154.094359606,120240.730420356
2026,60154.127693479,120240.763754229
2027,60154.161029266,120240.79709001601
2028,60154.19436505,120240.83042580001
2029,60154.227694836,120240.863755586
2030,60154.261025247,120240.89708599701
2031,60154.294353575,120240.930414325
2032,60154.327683403,120240.963744153
2033,60154.361018146,120240.997078896
2034,60154.394353348,120241.030414098
2035,60154.427684258,120241.06374500801
2036,60154.461008079,120241.09706882901
2037,60154.494329068,120241.13038981802
2038,60154.527678317,120241.16373906701
2039,60154.560995013,120241.19705576301
2040,60154.594338636,120241.23039938601
2041,60154.6276625,120241.26372325001
2042,60154.660986625,120241.297047375
2043,60154.694318863,120241.330379613
2044,60154.727656777,120241.36371752701
2045,60154.760988276,120241.39704902601
2046,60154.79431611,120241.43037686001
2047,60154.827656395,120241.463717145
2048,60154.860976516,120241.497037266
2049,60154.894311258,120241.53037200801
2050,60154.927637169,120241.56369791902
2051,60154.960980288,120241.59704103801
